Source,Target,Type
220,1430,Undirected
222,1430,Undirected
447,1442,Undirected
435,1396,Undirected
435,1678,Undirected
1396,1678,Undirected
2083,2104,Undirected
991,1255,Undirected
991,1426,Undirected
991,2192,Undirected
1255,1426,Undirected
1255,2192,Undirected
1426,2192,Undirected
96,120,Undirected
289,1417,Undirected
607,645,Undirected
607,737,Undirected
607,1438,Undirected
607,1531,Undirected
607,1564,Undirected
607,1863,Undirected
645,737,Undirected
645,1438,Undirected
645,1531,Undirected
645,1564,Undirected
645,1863,Undirected
737,1438,Undirected
737,1531,Undirected
737,1564,Undirected
737,1863,Undirected
1438,1531,Undirected
1438,1564,Undirected
1438,1863,Undirected
1531,1564,Undirected
1531,1863,Undirected
1564,1863,Undirected
820,987,Undirected
820,1324,Undirected
820,2083,Undirected
987,1324,Undirected
987,2083,Undirected
1324,2083,Undirected
1563,2082,Undirected
1135,1179,Undirected
367,865,Undirected
377,993,Undirected
238,535,Undirected
238,1731,Undirected
535,1731,Undirected
682,2230,Undirected
607,1789,Undirected
607,2283,Undirected
1789,2283,Undirected
93,624,Undirected
302,396,Undirected
302,1158,Undirected
302,1450,Undirected
302,1832,Undirected
396,1158,Undirected
396,1450,Undirected
396,1832,Undirected
1158,1450,Undirected
1158,1832,Undirected
1450,1832,Undirected
83,1204,Undirected
83,1845,Undirected
83,1956,Undirected
83,2025,Undirected
83,2295,Undirected
1204,1845,Undirected
1204,1956,Undirected
1204,2025,Undirected
1204,2295,Undirected
1845,1956,Undirected
1845,2025,Undirected
1845,2295,Undirected
1956,2025,Undirected
1956,2295,Undirected
2025,2295,Undirected
57,264,Undirected
57,648,Undirected
57,1442,Undirected
57,1968,Undirected
264,648,Undirected
264,1442,Undirected
264,1968,Undirected
648,1442,Undirected
648,1968,Undirected
1442,1968,Undirected
53,732,Undirected
143,145,Undirected
814,1723,Undirected
814,1724,Undirected
1723,1724,Undirected
46,48,Undirected
46,48,Undirected
46,982,Undirected
48,982,Undirected
1816,1971,Undirected
318,659,Undirected
318,1449,Undirected
659,1449,Undirected
76,754,Undirected
209,611,Undirected
209,1226,Undirected
209,1867,Undirected
209,2117,Undirected
611,1226,Undirected
611,1867,Undirected
611,2117,Undirected
1226,1867,Undirected
1226,2117,Undirected
1867,2117,Undirected
683,1431,Undirected
683,1695,Undirected
1431,1695,Undirected
494,630,Undirected
913,1098,Undirected
773,1978,Undirected
70,1106,Undirected
70,2132,Undirected
1106,2132,Undirected
999,1023,Undirected
999,1234,Undirected
999,1526,Undirected
999,1597,Undirected
1023,1234,Undirected
1023,1526,Undirected
1023,1597,Undirected
1234,1526,Undirected
1234,1597,Undirected
1526,1597,Undirected
1593,2156,Undirected
1219,1853,Undirected
2164,2166,Undirected
1552,2261,Undirected
1372,1374,Undirected
133,1701,Undirected
886,1702,Undirected
886,2244,Undirected
1702,2244,Undirected
312,1482,Undirected
312,2136,Undirected
312,2206,Undirected
1482,2136,Undirected
1482,2206,Undirected
2136,2206,Undirected
66,72,Undirected
66,670,Undirected
66,731,Undirected
72,670,Undirected
72,731,Undirected
670,731,Undirected
1477,1526,Undirected
1477,1997,Undirected
1477,2065,Undirected
1526,1997,Undirected
1526,2065,Undirected
1997,2065,Undirected
192,235,Undirected
192,1447,Undirected
192,1462,Undirected
235,1447,Undirected
235,1462,Undirected
1447,1462,Undirected
401,402,Undirected
401,991,Undirected
402,991,Undirected
1672,2082,Undirected
704,1457,Undirected
1858,2293,Undirected
761,1172,Undirected
121,209,Undirected
121,852,Undirected
121,1112,Undirected
121,1476,Undirected
121,2191,Undirected
209,852,Undirected
209,1112,Undirected
209,1476,Undirected
209,2191,Undirected
852,1112,Undirected
852,1476,Undirected
852,2191,Undirected
1112,1476,Undirected
1112,2191,Undirected
1476,2191,Undirected
1321,1995,Undirected
1321,2185,Undirected
1995,2185,Undirected
45,630,Undirected
45,876,Undirected
630,876,Undirected
1167,1531,Undirected
1167,1531,Undirected
141,483,Undirected
141,1442,Undirected
141,1495,Undirected
141,1586,Undirected
141,1650,Undirected
483,1442,Undirected
483,1495,Undirected
483,1586,Undirected
483,1650,Undirected
1442,1495,Undirected
1442,1586,Undirected
1442,1650,Undirected
1495,1586,Undirected
1495,1650,Undirected
1586,1650,Undirected
951,1430,Undirected
1198,1735,Undirected
135,984,Undirected
611,848,Undirected
611,849,Undirected
611,1787,Undirected
848,849,Undirected
848,1787,Undirected
849,1787,Undirected
78,183,Undirected
78,190,Undirected
78,875,Undirected
78,939,Undirected
183,190,Undirected
183,875,Undirected
183,939,Undirected
190,875,Undirected
190,939,Undirected
875,939,Undirected
502,1429,Undirected
600,1535,Undirected
1448,1861,Undirected
1130,1368,Undirected
1130,1431,Undirected
1130,2133,Undirected
1368,1431,Undirected
1368,2133,Undirected
1431,2133,Undirected
129,1059,Undirected
625,1221,Undirected
1448,1459,Undirected
1311,1949,Undirected
138,292,Undirected
138,295,Undirected
292,295,Undirected
284,1201,Undirected
284,2008,Undirected
1201,2008,Undirected
1083,2095,Undirected
700,2130,Undirected
163,164,Undirected
163,165,Undirected
164,165,Undirected
960,984,Undirected
419,837,Undirected
419,1629,Undirected
837,1629,Undirected
611,840,Undirected
611,841,Undirected
840,841,Undirected
1794,1825,Undirected
1794,1826,Undirected
1794,2284,Undirected
1825,1826,Undirected
1825,2284,Undirected
1826,2284,Undirected
1108,1627,Undirected
1108,1692,Undirected
1108,1946,Undirected
1627,1692,Undirected
1627,1946,Undirected
1692,1946,Undirected
138,306,Undirected
138,2083,Undirected
306,2083,Undirected
138,1468,Undirected
1135,1137,Undirected
498,1913,Undirected
1843,1847,Undirected
414,648,Undirected
414,649,Undirected
414,1243,Undirected
414,1526,Undirected
414,1597,Undirected
648,649,Undirected
648,1243,Undirected
648,1526,Undirected
648,1597,Undirected
649,1243,Undirected
649,1526,Undirected
649,1597,Undirected
1243,1526,Undirected
1243,1597,Undirected
1526,1597,Undirected
15,365,Undirected
15,1548,Undirected
15,1564,Undirected
365,1548,Undirected
365,1564,Undirected
1548,1564,Undirected
54,1450,Undirected
54,1849,Undirected
1450,1849,Undirected
641,1840,Undirected
641,1978,Undirected
1840,1978,Undirected
172,1228,Undirected
172,1483,Undirected
172,2196,Undirected
1228,1483,Undirected
1228,2196,Undirected
1483,2196,Undirected
588,589,Undirected
588,850,Undirected
588,1005,Undirected
588,1006,Undirected
589,850,Undirected
589,1005,Undirected
589,1006,Undirected
850,1005,Undirected
850,1006,Undirected
1005,1006,Undirected
93,1944,Undirected
778,1252,Undirected
778,2036,Undirected
1252,2036,Undirected
1970,1971,Undirected
868,1206,Undirected
1103,1748,Undirected
66,72,Undirected
380,1655,Undirected
380,1820,Undirected
380,1900,Undirected
1820,1900,Undirected
840,841,Undirected
675,1896,Undirected
492,940,Undirected
492,1589,Undirected
940,1589,Undirected
1150,1791,Undirected
771,1067,Undirected
771,1067,Undirected
401,402,Undirected
7,14,Undirected
7,15,Undirected
7,1853,Undirected
14,15,Undirected
14,1853,Undirected
15,1853,Undirected
1547,2107,Undirected
1527,1776,Undirected
2123,2124,Undirected
535,1934,Undirected
535,1808,Undirected
1279,2278,Undirected
1279,2280,Undirected
1279,2281,Undirected
1279,2282,Undirected
2278,2280,Undirected
2278,2281,Undirected
2278,2282,Undirected
2280,2281,Undirected
2280,2282,Undirected
2281,2282,Undirected
274,279,Undirected
274,1432,Undirected
274,2004,Undirected
274,2290,Undirected
279,1432,Undirected
279,2004,Undirected
279,2290,Undirected
1432,2004,Undirected
1432,2290,Undirected
2004,2290,Undirected
66,538,Undirected
66,1619,Undirected
66,1969,Undirected
538,1619,Undirected
538,1969,Undirected
1619,1969,Undirected
1538,2250,Undirected
641,993,Undirected
641,1243,Undirected
641,1671,Undirected
993,1243,Undirected
993,1671,Undirected
1243,1671,Undirected
1142,1170,Undirected
1142,1301,Undirected
1170,1301,Undirected
391,545,Undirected
391,1686,Undirected
391,1884,Undirected
545,1686,Undirected
545,1884,Undirected
1686,1884,Undirected
537,649,Undirected
537,659,Undirected
537,1226,Undirected
537,1785,Undirected
537,2018,Undirected
649,659,Undirected
649,1226,Undirected
649,1785,Undirected
649,2018,Undirected
659,1226,Undirected
659,1785,Undirected
659,2018,Undirected
1226,1785,Undirected
1226,2018,Undirected
1785,2018,Undirected
133,1970,Undirected
133,1971,Undirected
1970,1971,Undirected
132,998,Undirected
132,1242,Undirected
132,1488,Undirected
998,1242,Undirected
998,1488,Undirected
1242,1488,Undirected
327,403,Undirected
127,749,Undirected
346,402,Undirected
346,405,Undirected
346,852,Undirected
346,2112,Undirected
402,405,Undirected
402,852,Undirected
402,2112,Undirected
405,852,Undirected
405,2112,Undirected
852,2112,Undirected
576,1787,Undirected
576,1978,Undirected
1636,1787,Undirected
1139,1636,Undirected
1745,2068,Undirected
2021,2039,Undirected
642,842,Undirected
642,1265,Undirected
642,1401,Undirected
642,2020,Undirected
642,2049,Undirected
842,1265,Undirected
842,1401,Undirected
842,2020,Undirected
842,2049,Undirected
1265,1401,Undirected
1265,2020,Undirected
1265,2049,Undirected
1401,2020,Undirected
1401,2049,Undirected
2020,2049,Undirected
393,1139,Undirected
180,1305,Undirected
1649,1720,Undirected
437,777,Undirected
437,1578,Undirected
437,1590,Undirected
777,1578,Undirected
777,1590,Undirected
1578,1590,Undirected
304,628,Undirected
304,1465,Undirected
304,1800,Undirected
628,1465,Undirected
628,1800,Undirected
1465,1800,Undirected
1258,1730,Undirected
1258,1733,Undirected
1730,1733,Undirected
627,694,Undirected
627,1062,Undirected
627,2246,Undirected
694,1062,Undirected
694,2246,Undirected
1062,2246,Undirected
499,914,Undirected
205,686,Undirected
145,929,Undirected
965,2291,Undirected
460,1538,Undirected
460,2017,Undirected
1538,2017,Undirected
449,1071,Undirected
449,2017,Undirected
449,2169,Undirected
1071,2017,Undirected
1071,2169,Undirected
2017,2169,Undirected
74,1083,Undirected
74,1084,Undirected
1083,1084,Undirected
472,657,Undirected
472,660,Undirected
472,1449,Undirected
472,1740,Undirected
472,1834,Undirected
657,660,Undirected
657,1449,Undirected
657,1740,Undirected
657,1834,Undirected
660,1449,Undirected
660,1740,Undirected
660,1834,Undirected
1449,1740,Undirected
1449,1834,Undirected
1740,1834,Undirected
30,342,Undirected
30,738,Undirected
30,1173,Undirected
30,1614,Undirected
342,738,Undirected
342,1173,Undirected
342,1614,Undirected
738,1173,Undirected
738,1614,Undirected
1173,1614,Undirected
828,1242,Undirected
828,1262,Undirected
828,1435,Undirected
828,1477,Undirected
828,1605,Undirected
1242,1262,Undirected
1242,1435,Undirected
1242,1477,Undirected
1242,1605,Undirected
1262,1435,Undirected
1262,1477,Undirected
1262,1605,Undirected
1435,1477,Undirected
1435,1605,Undirected
1477,1605,Undirected
1138,1154,Undirected
1138,1377,Undirected
1154,1377,Undirected
581,643,Undirected
581,648,Undirected
581,649,Undirected
581,730,Undirected
581,815,Undirected
581,1005,Undirected
581,1258,Undirected
581,1621,Undirected
581,1630,Undirected
581,1730,Undirected
581,1733,Undirected
581,1968,Undirected
581,2295,Undirected
643,648,Undirected
643,649,Undirected
643,730,Undirected
643,815,Undirected
643,1005,Undirected
643,1258,Undirected
643,1621,Undirected
643,1630,Undirected
643,1730,Undirected
643,1733,Undirected
643,1968,Undirected
643,2295,Undirected
648,649,Undirected
648,730,Undirected
648,815,Undirected
648,1005,Undirected
648,1258,Undirected
648,1621,Undirected
648,1630,Undirected
648,1730,Undirected
648,1733,Undirected
648,1968,Undirected
648,2295,Undirected
649,730,Undirected
649,815,Undirected
649,1005,Undirected
649,1258,Undirected
649,1621,Undirected
649,1630,Undirected
649,1730,Undirected
649,1733,Undirected
649,1968,Undirected
649,2295,Undirected
730,815,Undirected
730,1005,Undirected
730,1258,Undirected
730,1621,Undirected
730,1630,Undirected
730,1730,Undirected
730,1733,Undirected
730,1968,Undirected
730,2295,Undirected
815,1005,Undirected
815,1258,Undirected
815,1621,Undirected
815,1630,Undirected
815,1730,Undirected
815,1733,Undirected
815,1968,Undirected
815,2295,Undirected
1005,1258,Undirected
1005,1621,Undirected
1005,1630,Undirected
1005,1730,Undirected
1005,1733,Undirected
1005,1968,Undirected
1005,2295,Undirected
1258,1621,Undirected
1258,1630,Undirected
1258,1730,Undirected
1258,1733,Undirected
1258,1968,Undirected
1258,2295,Undirected
1621,1630,Undirected
1621,1730,Undirected
1621,1733,Undirected
1621,1968,Undirected
1621,2295,Undirected
1630,1730,Undirected
1630,1733,Undirected
1630,1968,Undirected
1630,2295,Undirected
1730,1733,Undirected
1730,1968,Undirected
1730,2295,Undirected
1733,1968,Undirected
1733,2295,Undirected
1968,2295,Undirected
605,845,Undirected
605,1005,Undirected
605,1669,Undirected
845,1005,Undirected
845,1669,Undirected
1005,1669,Undirected
23,422,Undirected
23,1404,Undirected
23,1663,Undirected
422,1404,Undirected
422,1663,Undirected
1404,1663,Undirected
499,1429,Undirected
524,1123,Undirected
524,1745,Undirected
524,2133,Undirected
1123,1745,Undirected
1123,2133,Undirected
1745,2133,Undirected
1060,1451,Undirected
1060,1771,Undirected
1451,1771,Undirected
64,981,Undirected
64,1001,Undirected
64,1647,Undirected
981,1001,Undirected
981,1647,Undirected
1001,1647,Undirected
651,1381,Undirected
1670,2089,Undirected
33,1414,Undirected
33,1415,Undirected
33,1507,Undirected
33,1903,Undirected
1414,1415,Undirected
1414,1507,Undirected
1414,1903,Undirected
1415,1507,Undirected
1415,1903,Undirected
1507,1903,Undirected
178,1809,Undirected
268,362,Undirected
268,769,Undirected
362,769,Undirected
131,265,Undirected
131,943,Undirected
131,1212,Undirected
265,943,Undirected
265,1212,Undirected
943,1212,Undirected
137,2021,Undirected
1526,1555,Undirected
867,1953,Undirected
685,834,Undirected
779,1108,Undirected
848,1441,Undirected
136,832,Undirected
136,849,Undirected
832,849,Undirected
180,895,Undirected
180,1692,Undirected
180,1722,Undirected
895,1692,Undirected
895,1722,Undirected
1692,1722,Undirected
1526,1602,Undirected
422,1070,Undirected
128,1167,Undirected
1498,1502,Undirected
1083,2095,Undirected
233,814,Undirected
233,1050,Undirected
233,1372,Undirected
233,1629,Undirected
233,1951,Undirected
233,2055,Undirected
814,1050,Undirected
814,1372,Undirected
814,1629,Undirected
814,1951,Undirected
814,2055,Undirected
1050,1372,Undirected
1050,1629,Undirected
1050,1951,Undirected
1050,2055,Undirected
1372,1629,Undirected
1372,1951,Undirected
1372,2055,Undirected
1629,1951,Undirected
1629,2055,Undirected
1951,2055,Undirected
1970,1971,Undirected
404,1352,Undirected
404,1920,Undirected
404,1969,Undirected
1352,1920,Undirected
1352,1969,Undirected
1920,1969,Undirected
209,852,Undirected
385,1741,Undirected
141,1495,Undirected
1489,1847,Undirected
1498,1568,Undirected
331,1515,Undirected
468,970,Undirected
468,1283,Undirected
468,1424,Undirected
468,1622,Undirected
468,1923,Undirected
970,1283,Undirected
970,1424,Undirected
970,1622,Undirected
970,1923,Undirected
1283,1424,Undirected
1283,1622,Undirected
1283,1923,Undirected
1424,1622,Undirected
1424,1923,Undirected
1622,1923,Undirected
833,1061,Undirected
833,1253,Undirected
1061,1253,Undirected
133,511,Undirected
133,630,Undirected
133,868,Undirected
511,630,Undirected
511,868,Undirected
630,868,Undirected
1251,1695,Undirected
1988,2208,Undirected
317,673,Undirected
5,2223,Undirected
2160,2164,Undirected
2160,2165,Undirected
2164,2165,Undirected
760,1540,Undirected
834,1697,Undirected
106,470,Undirected
182,517,Undirected
182,1944,Undirected
182,2077,Undirected
517,1944,Undirected
517,2077,Undirected
1944,2077,Undirected
1235,1870,Undirected
1706,1708,Undirected
1843,1847,Undirected
102,1485,Undirected
318,1851,Undirected
673,1458,Undirected
374,2174,Undirected
374,2175,Undirected
2174,2175,Undirected
48,630,Undirected
48,1970,Undirected
48,1971,Undirected
630,1970,Undirected
630,1971,Undirected
1970,1971,Undirected
310,1221,Undirected
1103,1672,Undirected
1082,1141,Undirected
65,68,Undirected
163,164,Undirected
119,362,Undirected
119,791,Undirected
119,1072,Undirected
362,791,Undirected
362,1072,Undirected
791,1072,Undirected
464,1881,Undirected
642,675,Undirected
642,1040,Undirected
675,1040,Undirected
965,1108,Undirected
680,1120,Undirected
680,1122,Undirected
680,1617,Undirected
680,1675,Undirected
1120,1122,Undirected
1120,1617,Undirected
1120,1675,Undirected
1122,1617,Undirected
1122,1675,Undirected
1617,1675,Undirected
686,1138,Undirected
686,1505,Undirected
686,2099,Undirected
1138,1505,Undirected
1138,2099,Undirected
1505,2099,Undirected
82,981,Undirected
82,1952,Undirected
981,1952,Undirected
921,988,Undirected
921,1438,Undirected
921,1488,Undirected
921,1643,Undirected
988,1438,Undirected
988,1488,Undirected
988,1643,Undirected
1438,1488,Undirected
1438,1643,Undirected
1488,1643,Undirected
166,167,Undirected
166,168,Undirected
166,757,Undirected
166,1184,Undirected
166,2165,Undirected
167,168,Undirected
167,757,Undirected
167,1184,Undirected
167,2165,Undirected
168,757,Undirected
168,1184,Undirected
168,2165,Undirected
757,1184,Undirected
757,2165,Undirected
1184,2165,Undirected
21,874,Undirected
99,486,Undirected
99,2098,Undirected
486,2098,Undirected
261,1736,Undirected
261,1944,Undirected
1736,1944,Undirected
481,1208,Undirected
481,1265,Undirected
1208,1265,Undirected
57,59,Undirected
57,142,Undirected
57,987,Undirected
57,999,Undirected
57,1159,Undirected
57,1629,Undirected
57,1893,Undirected
59,142,Undirected
59,987,Undirected
59,999,Undirected
59,1159,Undirected
59,1629,Undirected
59,1893,Undirected
142,987,Undirected
142,999,Undirected
142,1159,Undirected
142,1629,Undirected
142,1893,Undirected
987,999,Undirected
987,1159,Undirected
987,1629,Undirected
987,1893,Undirected
999,1159,Undirected
999,1629,Undirected
999,1893,Undirected
1159,1629,Undirected
1159,1893,Undirected
1629,1893,Undirected
521,1276,Undirected
521,2025,Undirected
1276,2025,Undirected
1139,2255,Undirected
1252,2055,Undirected
2018,2087,Undirected
496,1010,Undirected
496,1795,Undirected
496,1803,Undirected
1010,1795,Undirected
1010,1803,Undirected
1795,1803,Undirected
1739,1944,Undirected
642,842,Undirected
506,1087,Undirected
506,1667,Undirected
506,1685,Undirected
1087,1667,Undirected
1087,1685,Undirected
1667,1685,Undirected
1464,1874,Undirected
426,1564,Undirected
658,1849,Undirected
36,1853,Undirected
1218,1413,Undirected
1218,1691,Undirected
470,471,Undirected
470,1242,Undirected
471,1242,Undirected
1568,1944,Undirected
816,819,Undirected
69,1558,Undirected
69,2013,Undirected
69,2104,Undirected
69,2188,Undirected
1558,2013,Undirected
1558,2104,Undirected
1558,2188,Undirected
2013,2104,Undirected
2013,2188,Undirected
2104,2188,Undirected
1970,1971,Undirected
769,2184,Undirected
19,1232,Undirected
191,600,Undirected
191,1543,Undirected
191,1714,Undirected
600,1543,Undirected
600,1714,Undirected
1543,1714,Undirected
1113,2274,Undirected
803,1990,Undirected
478,1233,Undirected
654,757,Undirected
211,217,Undirected
211,228,Undirected
211,549,Undirected
211,2236,Undirected
211,2268,Undirected
217,228,Undirected
217,549,Undirected
217,2236,Undirected
217,2268,Undirected
228,549,Undirected
228,2236,Undirected
228,2268,Undirected
549,2236,Undirected
549,2268,Undirected
2236,2268,Undirected
1148,1746,Undirected
652,1036,Undirected
88,1107,Undirected
1912,1917,Undirected
1528,1625,Undirected
1528,1845,Undirected
1625,1845,Undirected
257,258,Undirected
257,259,Undirected
257,779,Undirected
258,259,Undirected
258,779,Undirected
259,779,Undirected
545,1335,Undirected
545,1766,Undirected
1335,1766,Undirected
1571,1773,Undirected
288,450,Undirected
288,1688,Undirected
450,1688,Undirected
1070,2040,Undirected
195,526,Undirected
195,1167,Undirected
195,1205,Undirected
195,1531,Undirected
195,1832,Undirected
526,1167,Undirected
526,1205,Undirected
526,1531,Undirected
526,1832,Undirected
1167,1205,Undirected
1167,1531,Undirected
1167,1832,Undirected
1205,1531,Undirected
1205,1832,Undirected
1531,1832,Undirected
431,595,Undirected
431,1441,Undirected
595,1441,Undirected
130,414,Undirected
270,927,Undirected
270,1291,Undirected
927,1291,Undirected
132,408,Undirected
132,1242,Undirected
408,1242,Undirected
1604,1855,Undirected
686,1135,Undirected
704,1221,Undirected
704,1627,Undirected
704,1770,Undirected
1221,1627,Undirected
1221,1770,Undirected
1627,1770,Undirected
444,545,Undirected
265,1093,Undirected
265,1161,Undirected
1093,1161,Undirected
217,282,Undirected
217,852,Undirected
282,852,Undirected
1972,1974,Undirected
610,852,Undirected
902,1615,Undirected
902,1676,Undirected
1615,1676,Undirected
792,1234,Undirected
792,1243,Undirected
792,1595,Undirected
1234,1243,Undirected
1234,1595,Undirected
1243,1595,Undirected
434,805,Undirected
123,1434,Undirected
64,82,Undirected
64,1665,Undirected
82,1665,Undirected
195,1452,Undirected
1301,2016,Undirected
1468,2087,Undirected
114,1238,Undirected
1562,1859,Undirected
130,139,Undirected
130,960,Undirected
130,1239,Undirected
130,1777,Undirected
130,1789,Undirected
130,1889,Undirected
139,960,Undirected
139,1239,Undirected
139,1777,Undirected
139,1789,Undirected
139,1889,Undirected
960,1239,Undirected
960,1777,Undirected
960,1789,Undirected
960,1889,Undirected
1239,1777,Undirected
1239,1789,Undirected
1239,1889,Undirected
1777,1789,Undirected
1777,1889,Undirected
1789,1889,Undirected
29,53,Undirected
29,66,Undirected
29,538,Undirected
29,628,Undirected
29,732,Undirected
29,1730,Undirected
29,1733,Undirected
29,2054,Undirected
53,66,Undirected
53,538,Undirected
53,628,Undirected
53,732,Undirected
53,1730,Undirected
53,1733,Undirected
53,2054,Undirected
66,538,Undirected
66,628,Undirected
66,732,Undirected
66,1730,Undirected
66,1733,Undirected
66,2054,Undirected
538,628,Undirected
538,732,Undirected
538,1730,Undirected
538,1733,Undirected
538,2054,Undirected
628,732,Undirected
628,1730,Undirected
628,1733,Undirected
628,2054,Undirected
732,1730,Undirected
732,1733,Undirected
732,2054,Undirected
1730,1733,Undirected
1730,2054,Undirected
1733,2054,Undirected
790,861,Undirected
790,2202,Undirected
790,2276,Undirected
861,2202,Undirected
861,2276,Undirected
2202,2276,Undirected
1897,1911,Undirected
46,48,Undirected
1684,1896,Undirected
1676,2105,Undirected
115,1353,Undirected
115,1634,Undirected
115,2163,Undirected
1353,1634,Undirected
1353,2163,Undirected
1634,2163,Undirected
860,1308,Undirected
860,1846,Undirected
1308,1846,Undirected
1364,1455,Undirected
141,1495,Undirected
1123,1125,Undirected
1123,1628,Undirected
1123,2112,Undirected
1123,2133,Undirected
1125,1628,Undirected
1125,2112,Undirected
1125,2133,Undirected
1628,2112,Undirected
1628,2133,Undirected
2112,2133,Undirected
841,1305,Undirected
841,1652,Undirected
841,1718,Undirected
1305,1652,Undirected
1305,1718,Undirected
1652,1718,Undirected
1234,1242,Undirected
1234,1243,Undirected
1242,1243,Undirected
51,1417,Undirected
1460,1810,Undirected
1202,1552,Undirected
481,1238,Undirected
1228,1375,Undirected
1228,1472,Undirected
1375,1472,Undirected
763,1238,Undirected
110,127,Undirected
110,1526,Undirected
110,2104,Undirected
127,1526,Undirected
127,2104,Undirected
1526,2104,Undirected
945,1556,Undirected
945,2072,Undirected
1556,2072,Undirected
8,1569,Undirected
439,554,Undirected
439,1070,Undirected
439,1477,Undirected
554,1070,Undirected
554,1477,Undirected
1070,1477,Undirected
450,1139,Undirected
450,1323,Undirected
450,2043,Undirected
450,2204,Undirected
1139,1323,Undirected
1139,2043,Undirected
1139,2204,Undirected
1323,2043,Undirected
1323,2204,Undirected
2043,2204,Undirected
970,1211,Undirected
970,2228,Undirected
1211,2228,Undirected
284,2008,Undirected
29,154,Undirected
29,397,Undirected
29,407,Undirected
29,539,Undirected
29,672,Undirected
29,1373,Undirected
29,1822,Undirected
154,397,Undirected
154,407,Undirected
154,539,Undirected
154,672,Undirected
154,1373,Undirected
154,1822,Undirected
397,407,Undirected
397,539,Undirected
397,672,Undirected
397,1373,Undirected
397,1822,Undirected
407,539,Undirected
407,672,Undirected
407,1373,Undirected
407,1822,Undirected
539,672,Undirected
539,1373,Undirected
539,1822,Undirected
672,1373,Undirected
672,1822,Undirected
1373,1822,Undirected
64,981,Undirected
82,1001,Undirected
62,1480,Undirected
762,1760,Undirected
630,1011,Undirected
630,1526,Undirected
630,1597,Undirected
1011,1526,Undirected
1011,1597,Undirected
1526,1597,Undirected
630,1789,Undirected
55,532,Undirected
55,1948,Undirected
532,1948,Undirected
1970,1971,Undirected
483,844,Undirected
483,1612,Undirected
844,1612,Undirected
438,580,Undirected
438,1443,Undirected
580,1443,Undirected
211,485,Undirected
453,455,Undirected
143,144,Undirected
143,677,Undirected
143,1459,Undirected
144,677,Undirected
144,1459,Undirected
677,1459,Undirected
31,308,Undirected
31,348,Undirected
31,1003,Undirected
31,1141,Undirected
308,348,Undirected
308,1003,Undirected
308,1141,Undirected
348,1003,Undirected
348,1141,Undirected
1003,1141,Undirected
414,940,Undirected
991,2093,Undirected
62,304,Undirected
62,732,Undirected
62,1074,Undirected
62,1750,Undirected
304,732,Undirected
304,1074,Undirected
304,1750,Undirected
732,1074,Undirected
732,1750,Undirected
1074,1750,Undirected
64,82,Undirected
1042,1194,Undirected
678,792,Undirected
678,2085,Undirected
792,2085,Undirected
116,1229,Undirected
403,1672,Undirected
403,1844,Undirected
1672,1844,Undirected
280,953,Undirected
365,1720,Undirected
365,1836,Undirected
1720,1836,Undirected
1913,1915,Undirected
1913,2134,Undirected
1915,2134,Undirected
402,428,Undirected
402,633,Undirected
402,690,Undirected
402,911,Undirected
428,633,Undirected
428,690,Undirected
428,911,Undirected
633,690,Undirected
633,911,Undirected
690,911,Undirected
2197,2290,Undirected
651,1098,Undirected
1222,1381,Undirected
1222,1546,Undirected
1222,1547,Undirected
1381,1546,Undirected
1381,1547,Undirected
1546,1547,Undirected
2149,2258,Undirected
216,675,Undirected
216,1005,Undirected
216,1007,Undirected
216,1226,Undirected
216,2190,Undirected
675,1005,Undirected
675,1007,Undirected
675,1226,Undirected
675,2190,Undirected
1005,1007,Undirected
1005,1226,Undirected
1005,2190,Undirected
1007,1226,Undirected
1007,2190,Undirected
1226,2190,Undirected
220,1391,Undirected
220,1918,Undirected
1391,1918,Undirected
331,1515,Undirected
1490,1672,Undirected
1490,2082,Undirected
1672,2082,Undirected
28,848,Undirected
681,1066,Undirected
681,1315,Undirected
1066,1315,Undirected
1454,1597,Undirected
1454,1838,Undirected
1597,1838,Undirected
994,1255,Undirected
840,841,Undirected
408,1238,Undirected
408,1361,Undirected
1238,1361,Undirected
345,642,Undirected
345,668,Undirected
345,971,Undirected
345,2049,Undirected
642,668,Undirected
642,971,Undirected
642,2049,Undirected
668,971,Undirected
668,2049,Undirected
971,2049,Undirected
1305,1310,Undirected
113,1265,Undirected
113,1267,Undirected
113,1957,Undirected
113,2160,Undirected
1265,1267,Undirected
1265,1957,Undirected
1265,2160,Undirected
1267,1957,Undirected
1267,2160,Undirected
1957,2160,Undirected
31,1113,Undirected
1135,1137,Undirected
91,678,Undirected
91,1167,Undirected
678,1167,Undirected
389,923,Undirected
389,1474,Undirected
923,1474,Undirected
9,1547,Undirected
9,1548,Undirected
1547,1548,Undirected
1230,2222,Undirected
1942,2221,Undirected
1255,1457,Undirected
1255,1672,Undirected
1457,1672,Undirected
865,1851,Undirected
493,1614,Undirected
493,2249,Undirected
1614,2249,Undirected
248,275,Undirected
248,1170,Undirected
275,1170,Undirected
835,1919,Undirected
835,1919,Undirected
613,616,Undirected
613,1564,Undirected
613,1835,Undirected
616,1564,Undirected
616,1835,Undirected
1564,1835,Undirected
138,292,Undirected
138,319,Undirected
138,1328,Undirected
292,319,Undirected
292,1328,Undirected
319,1328,Undirected
196,234,Undirected
196,814,Undirected
196,1050,Undirected
196,1309,Undirected
196,1372,Undirected
196,2097,Undirected
234,814,Undirected
234,1050,Undirected
